Chemical,Monitor,reading,direction,Date
Chlorodinine,8,0.192445,309.5,2016/8/27 8:00
Chlorodinine,7,0.18376,309.5,2016/8/27 8:00
AGOC-3A,7,0.157787,309.5,2016/8/27 8:00
AGOC-3A,5,0.156411,309.5,2016/8/27 8:00
Appluimonia,5,0.13906,309.5,2016/8/27 8:00
Chlorodinine,9,0.102984,309.5,2016/8/27 8:00
Chlorodinine,5,0.0858698,309.5,2016/8/27 8:00
Appluimonia,1,0.0532688,309.5,2016/8/27 8:00
Appluimonia,8,0.0339911,309.5,2016/8/27 8:00
Chlorodinine,2,0.00183461,309.5,2016/8/27 8:00
Methylosmolene,3,3.78806,309.5,2016/8/27 9:00
Appluimonia,3,2.45622,309.5,2016/8/27 9:00
Chlorodinine,3,1.27544,309.5,2016/8/27 9:00
AGOC-3A,4,1.22488,309.5,2016/8/27 9:00
Methylosmolene,9,1.18662,309.5,2016/8/27 9:00
Methylosmolene,4,1.18392,309.5,2016/8/27 9:00
Appluimonia,4,1.07899,309.5,2016/8/27 9:00
Methylosmolene,2,0.876941,309.5,2016/8/27 9:00
Chlorodinine,4,0.838583,309.5,2016/8/27 9:00
AGOC-3A,3,0.811307,309.5,2016/8/27 9:00
Chlorodinine,6,0.747247,309.5,2016/8/27 9:00
Methylosmolene,8,0.725034,309.5,2016/8/27 9:00
Chlorodinine,7,0.693842,309.5,2016/8/27 9:00
AGOC-3A,2,0.669753,309.5,2016/8/27 9:00
Appluimonia,9,0.583044,309.5,2016/8/27 9:00
Chlorodinine,9,0.543834,309.5,2016/8/27 9:00
AGOC-3A,5,0.529122,309.5,2016/8/27 9:00
Methylosmolene,6,0.526614,309.5,2016/8/27 9:00
Chlorodinine,8,0.500322,309.5,2016/8/27 9:00
Appluimonia,1,0.47742,309.5,2016/8/27 9:00
Appluimonia,6,0.475098,309.5,2016/8/27 9:00
Methylosmolene,1,0.461966,309.5,2016/8/27 9:00
Methylosmolene,5,0.458757,309.5,2016/8/27 9:00
Appluimonia,8,0.435987,309.5,2016/8/27 9:00
AGOC-3A,9,0.253751,309.5,2016/8/27 9:00
Appluimonia,7,0.219295,309.5,2016/8/27 9:00
AGOC-3A,6,0.173775,309.5,2016/8/27 9:00
Chlorodinine,1,0.172643,309.5,2016/8/27 9:00
Appluimonia,5,0.169783,309.5,2016/8/27 9:00
Appluimonia,2,0.15417,309.5,2016/8/27 9:00
Chlorodinine,2,0.145657,309.5,2016/8/27 9:00
AGOC-3A,1,0.11626,309.5,2016/8/27 9:00
Methylosmolene,7,0.112747,309.5,2016/8/27 9:00
Chlorodinine,5,0.0770389,309.5,2016/8/27 9:00
AGOC-3A,8,0.0763686,309.5,2016/8/27 9:00
AGOC-3A,7,0.0059582,309.5,2016/8/27 9:00
Chlorodinine,7,2.43601,309.5,2016/8/27 10:00
Chlorodinine,3,2.00951,309.5,2016/8/27 10:00
Appluimonia,7,1.41272,309.5,2016/8/27 10:00
Chlorodinine,4,1.32533,309.5,2016/8/27 10:00
Methylosmolene,4,1.22451,309.5,2016/8/27 10:00
Methylosmolene,9,1.13534,309.5,2016/8/27 10:00
Appluimonia,4,1.11348,309.5,2016/8/27 10:00
AGOC-3A,4,1.06026,309.5,2016/8/27 10:00
Methylosmolene,3,0.89401,309.5,2016/8/27 10:00
AGOC-3A,5,0.808288,309.5,2016/8/27 10:00
Appluimonia,3,0.721419,309.5,2016/8/27 10:00
Methylosmolene,8,0.621981,309.5,2016/8/27 10:00
AGOC-3A,6,0.593586,309.5,2016/8/27 10:00
AGOC-3A,3,0.486254,309.5,2016/8/27 10:00
Appluimonia,9,0.392518,309.5,2016/8/27 10:00
Chlorodinine,8,0.370399,309.5,2016/8/27 10:00
Methylosmolene,6,0.370154,309.5,2016/8/27 10:00
Appluimonia,5,0.364019,309.5,2016/8/27 10:00
Appluimonia,2,0.36338,309.5,2016/8/27 10:00
Appluimonia,8,0.350193,309.5,2016/8/27 10:00
AGOC-3A,8,0.333933,309.5,2016/8/27 10:00
Chlorodinine,2,0.328571,309.5,2016/8/27 10:00
AGOC-3A,2,0.292572,309.5,2016/8/27 10:00
Chlorodinine,6,0.22348,309.5,2016/8/27 10:00
AGOC-3A,7,0.207809,309.5,2016/8/27 10:00
Chlorodinine,5,0.20524,309.5,2016/8/27 10:00
Chlorodinine,9,0.189236,309.5,2016/8/27 10:00
AGOC-3A,9,0.14565,309.5,2016/8/27 10:00
AGOC-3A,1,0.127686,309.5,2016/8/27 10:00
Methylosmolene,1,0.121046,309.5,2016/8/27 10:00
Methylosmolene,2,0.113609,309.5,2016/8/27 10:00
Methylosmolene,5,0.0695895,309.5,2016/8/27 10:00
Appluimonia,1,0.0469815,309.5,2016/8/27 10:00
Chlorodinine,1,0.0345279,309.5,2016/8/27 10:00
Methylosmolene,7,0.0130853,309.5,2016/8/27 10:00
Appluimonia,6,0.00577225,309.5,2016/8/27 10:00
Methylosmolene,3,2.98715,323,2016/8/27 11:00
Appluimonia,3,2.62228,323,2016/8/27 11:00
Chlorodinine,3,2.33889,323,2016/8/27 11:00
AGOC-3A,3,2.22043,323,2016/8/27 11:00
AGOC-3A,7,1.64729,323,2016/8/27 11:00
Methylosmolene,4,1.39939,323,2016/8/27 11:00
Appluimonia,4,1.26573,323,2016/8/27 11:00
Methylosmolene,5,1.22303,323,2016/8/27 11:00
AGOC-3A,4,1.19494,323,2016/8/27 11:00
AGOC-3A,8,0.884015,323,2016/8/27 11:00
Chlorodinine,7,0.785894,323,2016/8/27 11:00
Chlorodinine,4,0.696559,323,2016/8/27 11:00
AGOC-3A,2,0.681859,323,2016/8/27 11:00
Chlorodinine,9,0.662624,323,2016/8/27 11:00
Methylosmolene,9,0.512856,323,2016/8/27 11:00
Appluimonia,2,0.448497,323,2016/8/27 11:00
Methylosmolene,2,0.447347,323,2016/8/27 11:00
Appluimonia,6,0.442726,323,2016/8/27 11:00
Methylosmolene,1,0.425646,323,2016/8/27 11:00
AGOC-3A,9,0.400703,323,2016/8/27 11:00
AGOC-3A,5,0.398115,323,2016/8/27 11:00
Chlorodinine,6,0.388052,323,2016/8/27 11:00
Appluimonia,8,0.371196,323,2016/8/27 11:00
Chlorodinine,8,0.369754,323,2016/8/27 11:00
Appluimonia,5,0.356901,323,2016/8/27 11:00
AGOC-3A,1,0.331266,323,2016/8/27 11:00
Chlorodinine,1,0.312938,323,2016/8/27 11:00
Methylosmolene,8,0.300215,323,2016/8/27 11:00
Chlorodinine,2,0.297482,323,2016/8/27 11:00
Appluimonia,7,0.264886,323,2016/8/27 11:00
Chlorodinine,5,0.159805,323,2016/8/27 11:00
Methylosmolene,7,0.138471,323,2016/8/27 11:00
AGOC-3A,6,0.119176,323,2016/8/27 11:00
Methylosmolene,6,0.100138,323,2016/8/27 11:00
Appluimonia,9,0.0815265,323,2016/8/27 11:00
Appluimonia,1,0.0571234,323,2016/8/27 11:00
Appluimonia,3,1.59095,323,2016/8/27 12:00
Chlorodinine,7,1.38111,323,2016/8/27 12:00
Methylosmolene,4,1.33039,323,2016/8/27 12:00
Methylosmolene,9,1.24112,323,2016/8/27 12:00
Methylosmolene,3,1.21537,323,2016/8/27 12:00
Appluimonia,4,1.1512,323,2016/8/27 12:00
Chlorodinine,4,0.889684,323,2016/8/27 12:00
Chlorodinine,8,0.840807,323,2016/8/27 12:00
AGOC-3A,4,0.797162,323,2016/8/27 12:00
Appluimonia,8,0.730729,323,2016/8/27 12:00
AGOC-3A,8,0.702556,323,2016/8/27 12:00
Chlorodinine,2,0.687405,323,2016/8/27 12:00
AGOC-3A,2,0.581781,323,2016/8/27 12:00
AGOC-3A,3,0.491189,323,2016/8/27 12:00
Appluimonia,6,0.458192,323,2016/8/27 12:00
Chlorodinine,5,0.448008,323,2016/8/27 12:00
AGOC-3A,6,0.429196,323,2016/8/27 12:00
Methylosmolene,2,0.376981,323,2016/8/27 12:00
AGOC-3A,1,0.354578,323,2016/8/27 12:00
Chlorodinine,6,0.347451,323,2016/8/27 12:00
AGOC-3A,9,0.337067,323,2016/8/27 12:00
Appluimonia,1,0.332011,323,2016/8/27 12:00
Appluimonia,9,0.326206,323,2016/8/27 12:00
Methylosmolene,7,0.318116,323,2016/8/27 12:00
AGOC-3A,5,0.316745,323,2016/8/27 12:00
AGOC-3A,7,0.308173,323,2016/8/27 12:00
Chlorodinine,1,0.304443,323,2016/8/27 12:00
Chlorodinine,3,0.251508,323,2016/8/27 12:00
Appluimonia,5,0.251213,323,2016/8/27 12:00
Methylosmolene,5,0.246983,323,2016/8/27 12:00
Chlorodinine,9,0.225377,323,2016/8/27 12:00
Appluimonia,7,0.188942,323,2016/8/27 12:00
Appluimonia,2,0.171043,323,2016/8/27 12:00
Methylosmolene,8,0.118003,323,2016/8/27 12:00
Methylosmolene,1,0.115106,323,2016/8/27 12:00
Methylosmolene,6,0.112716,323,2016/8/27 12:00
Methylosmolene,7,2.07281,323,2016/8/27 13:00
Methylosmolene,4,1.4168,323,2016/8/27 13:00
Chlorodinine,3,1.15571,323,2016/8/27 13:00
AGOC-3A,4,1.03351,323,2016/8/27 13:00
Chlorodinine,8,0.998409,323,2016/8/27 13:00
Appluimonia,4,0.92267,323,2016/8/27 13:00
AGOC-3A,3,0.852121,323,2016/8/27 13:00
Chlorodinine,4,0.803784,323,2016/8/27 13:00
Appluimonia,3,0.787663,323,2016/8/27 13:00
Methylosmolene,8,0.758173,323,2016/8/27 13:00
AGOC-3A,6,0.589736,323,2016/8/27 13:00
Chlorodinine,7,0.588898,323,2016/8/27 13:00
Methylosmolene,3,0.580098,323,2016/8/27 13:00
Appluimonia,8,0.448111,323,2016/8/27 13:00
Methylosmolene,2,0.448015,323,2016/8/27 13:00
Appluimonia,2,0.444612,323,2016/8/27 13:00
AGOC-3A,7,0.439413,323,2016/8/27 13:00
Appluimonia,7,0.435957,323,2016/8/27 13:00
Chlorodinine,2,0.431751,323,2016/8/27 13:00
Chlorodinine,6,0.378639,323,2016/8/27 13:00
AGOC-3A,5,0.305243,323,2016/8/27 13:00
Methylosmolene,1,0.262018,323,2016/8/27 13:00
AGOC-3A,2,0.252151,323,2016/8/27 13:00
Methylosmolene,9,0.199623,323,2016/8/27 13:00
Appluimonia,9,0.162336,323,2016/8/27 13:00
Methylosmolene,5,0.151472,323,2016/8/27 13:00
AGOC-3A,8,0.148505,323,2016/8/27 13:00
Appluimonia,6,0.147853,323,2016/8/27 13:00
AGOC-3A,9,0.147493,323,2016/8/27 13:00
Chlorodinine,1,0.144468,323,2016/8/27 13:00
Appluimonia,5,0.093943,323,2016/8/27 13:00
AGOC-3A,1,0.0916969,323,2016/8/27 13:00
Methylosmolene,6,0.0609537,323,2016/8/27 13:00
Chlorodinine,9,0.051269,323,2016/8/27 13:00
Appluimonia,1,0.0400449,323,2016/8/27 13:00
Chlorodinine,5,0.00135977,323,2016/8/27 13:00
Appluimonia,3,3.45815,332.4,2016/8/27 14:00
AGOC-3A,3,1.75573,332.4,2016/8/27 14:00
Chlorodinine,4,1.30345,332.4,2016/8/27 14:00
Chlorodinine,3,1.2515,332.4,2016/8/27 14:00
Appluimonia,9,1.09106,332.4,2016/8/27 14:00
Appluimonia,4,1.02367,332.4,2016/8/27 14:00
Methylosmolene,5,0.910238,332.4,2016/8/27 14:00
Methylosmolene,4,0.844561,332.4,2016/8/27 14:00
AGOC-3A,4,0.802129,332.4,2016/8/27 14:00
Chlorodinine,5,0.791324,332.4,2016/8/27 14:00
Methylosmolene,3,0.739813,332.4,2016/8/27 14:00
AGOC-3A,9,0.702322,332.4,2016/8/27 14:00
Chlorodinine,7,0.613586,332.4,2016/8/27 14:00
Appluimonia,8,0.579583,332.4,2016/8/27 14:00
Appluimonia,5,0.566247,332.4,2016/8/27 14:00
Appluimonia,6,0.499408,332.4,2016/8/27 14:00
Methylosmolene,1,0.463854,332.4,2016/8/27 14:00
Methylosmolene,2,0.428682,332.4,2016/8/27 14:00
AGOC-3A,6,0.426322,332.4,2016/8/27 14:00
AGOC-3A,8,0.394232,332.4,2016/8/27 14:00
Chlorodinine,1,0.373424,332.4,2016/8/27 14:00
Chlorodinine,6,0.342223,332.4,2016/8/27 14:00
AGOC-3A,2,0.304115,332.4,2016/8/27 14:00
Chlorodinine,8,0.297466,332.4,2016/8/27 14:00
Methylosmolene,6,0.276586,332.4,2016/8/27 14:00
Chlorodinine,9,0.245323,332.4,2016/8/27 14:00
Appluimonia,7,0.241185,332.4,2016/8/27 14:00
Appluimonia,1,0.225813,332.4,2016/8/27 14:00
Chlorodinine,2,0.208278,332.4,2016/8/27 14:00
AGOC-3A,5,0.207893,332.4,2016/8/27 14:00
AGOC-3A,1,0.167243,332.4,2016/8/27 14:00
Appluimonia,2,0.145335,332.4,2016/8/27 14:00
Methylosmolene,7,0.102315,332.4,2016/8/27 14:00
Methylosmolene,9,0.0801812,332.4,2016/8/27 14:00
Methylosmolene,8,0.0453316,332.4,2016/8/27 14:00
AGOC-3A,7,0.0185002,332.4,2016/8/27 14:00
Appluimonia,3,2.61272,332.4,2016/8/27 15:00
AGOC-3A,7,2.08058,332.4,2016/8/27 15:00
Methylosmolene,3,1.94678,332.4,2016/8/27 15:00
Methylosmolene,4,1.33818,332.4,2016/8/27 15:00
Appluimonia,4,1.31065,332.4,2016/8/27 15:00
Appluimonia,8,1.27917,332.4,2016/8/27 15:00
AGOC-3A,9,1.26688,332.4,2016/8/27 15:00
Chlorodinine,4,1.22577,332.4,2016/8/27 15:00
Chlorodinine,3,1.21106,332.4,2016/8/27 15:00
Chlorodinine,5,0.913479,332.4,2016/8/27 15:00
AGOC-3A,4,0.877655,332.4,2016/8/27 15:00
AGOC-3A,5,0.769195,332.4,2016/8/27 15:00
Appluimonia,5,0.765542,332.4,2016/8/27 15:00
Chlorodinine,9,0.765256,332.4,2016/8/27 15:00
AGOC-3A,2,0.697923,332.4,2016/8/27 15:00
Methylosmolene,2,0.587906,332.4,2016/8/27 15:00
Appluimonia,6,0.583401,332.4,2016/8/27 15:00
Chlorodinine,7,0.564639,332.4,2016/8/27 15:00
Methylosmolene,6,0.555321,332.4,2016/8/27 15:00
Chlorodinine,6,0.5514,332.4,2016/8/27 15:00
Methylosmolene,5,0.479168,332.4,2016/8/27 15:00
AGOC-3A,3,0.476907,332.4,2016/8/27 15:00
Appluimonia,2,0.408151,332.4,2016/8/27 15:00
Appluimonia,7,0.35927,332.4,2016/8/27 15:00
Appluimonia,9,0.349991,332.4,2016/8/27 15:00
Methylosmolene,8,0.329301,332.4,2016/8/27 15:00
Chlorodinine,8,0.322858,332.4,2016/8/27 15:00
AGOC-3A,6,0.301214,332.4,2016/8/27 15:00
Methylosmolene,1,0.29353,332.4,2016/8/27 15:00
Chlorodinine,2,0.254003,332.4,2016/8/27 15:00
Methylosmolene,7,0.235291,332.4,2016/8/27 15:00
AGOC-3A,1,0.182482,332.4,2016/8/27 15:00
Methylosmolene,9,0.174266,332.4,2016/8/27 15:00
Appluimonia,1,0.122417,332.4,2016/8/27 15:00
Chlorodinine,1,0.0286783,332.4,2016/8/27 15:00
AGOC-3A,8,0.00919467,332.4,2016/8/27 15:00
Chlorodinine,3,1.5429,332.4,2016/8/27 16:00
Chlorodinine,4,1.32548,332.4,2016/8/27 16:00
Methylosmolene,4,1.31311,332.4,2016/8/27 16:00
AGOC-3A,4,1.18543,332.4,2016/8/27 16:00
Appluimonia,4,1.08029,332.4,2016/8/27 16:00
AGOC-3A,2,1.05392,332.4,2016/8/27 16:00
Methylosmolene,3,0.993699,332.4,2016/8/27 16:00
Chlorodinine,6,0.971454,332.4,2016/8/27 16:00
AGOC-3A,8,0.857474,332.4,2016/8/27 16:00
Chlorodinine,2,0.671097,332.4,2016/8/27 16:00
Methylosmolene,6,0.653065,332.4,2016/8/27 16:00
AGOC-3A,5,0.643749,332.4,2016/8/27 16:00
Methylosmolene,8,0.534903,332.4,2016/8/27 16:00
Appluimonia,1,0.524573,332.4,2016/8/27 16:00
Chlorodinine,5,0.494938,332.4,2016/8/27 16:00
AGOC-3A,6,0.493342,332.4,2016/8/27 16:00
Appluimonia,5,0.48335,332.4,2016/8/27 16:00
Appluimonia,3,0.464826,332.4,2016/8/27 16:00
AGOC-3A,7,0.434531,332.4,2016/8/27 16:00
AGOC-3A,9,0.430869,332.4,2016/8/27 16:00
Methylosmolene,9,0.428202,332.4,2016/8/27 16:00
Methylosmolene,7,0.339006,332.4,2016/8/27 16:00
Chlorodinine,9,0.314919,332.4,2016/8/27 16:00
Appluimonia,8,0.294333,332.4,2016/8/27 16:00
Chlorodinine,8,0.283831,332.4,2016/8/27 16:00
Appluimonia,7,0.24288,332.4,2016/8/27 16:00
Appluimonia,6,0.193417,332.4,2016/8/27 16:00
Appluimonia,2,0.183027,332.4,2016/8/27 16:00
Methylosmolene,5,0.166845,332.4,2016/8/27 16:00
Methylosmolene,1,0.150297,332.4,2016/8/27 16:00
Appluimonia,9,0.139932,332.4,2016/8/27 16:00
AGOC-3A,1,0.118659,332.4,2016/8/27 16:00
Chlorodinine,7,0.0728443,332.4,2016/8/27 16:00
AGOC-3A,3,0.0553955,332.4,2016/8/27 16:00
Methylosmolene,2,0.0388451,332.4,2016/8/27 16:00
Chlorodinine,1,0.0130056,332.4,2016/8/27 16:00
Appluimonia,3,2.25829,323.8,2016/8/27 17:00
AGOC-3A,3,1.67926,323.8,2016/8/27 17:00
AGOC-3A,4,1.56092,323.8,2016/8/27 17:00
Methylosmolene,4,1.41974,323.8,2016/8/27 17:00
Methylosmolene,3,1.41679,323.8,2016/8/27 17:00
AGOC-3A,7,1.14226,323.8,2016/8/27 17:00
Appluimonia,4,0.991054,323.8,2016/8/27 17:00
Appluimonia,5,0.848992,323.8,2016/8/27 17:00
AGOC-3A,2,0.818809,323.8,2016/8/27 17:00
Appluimonia,8,0.812331,323.8,2016/8/27 17:00
Chlorodinine,7,0.734947,323.8,2016/8/27 17:00
Chlorodinine,4,0.732687,323.8,2016/8/27 17:00
Methylosmolene,9,0.581806,323.8,2016/8/27 17:00
Chlorodinine,6,0.564977,323.8,2016/8/27 17:00
Appluimonia,7,0.561971,323.8,2016/8/27 17:00
Chlorodinine,2,0.548678,323.8,2016/8/27 17:00
Appluimonia,6,0.521864,323.8,2016/8/27 17:00
AGOC-3A,6,0.511846,323.8,2016/8/27 17:00
Chlorodinine,3,0.469426,323.8,2016/8/27 17:00
Chlorodinine,9,0.431659,323.8,2016/8/27 17:00
Appluimonia,1,0.422749,323.8,2016/8/27 17:00
Methylosmolene,8,0.377053,323.8,2016/8/27 17:00
Chlorodinine,8,0.37641,323.8,2016/8/27 17:00
Methylosmolene,2,0.339934,323.8,2016/8/27 17:00
Methylosmolene,5,0.335357,323.8,2016/8/27 17:00
Methylosmolene,6,0.259111,323.8,2016/8/27 17:00
Appluimonia,2,0.246201,323.8,2016/8/27 17:00
Chlorodinine,1,0.233564,323.8,2016/8/27 17:00
AGOC-3A,9,0.188823,323.8,2016/8/27 17:00
AGOC-3A,5,0.171596,323.8,2016/8/27 17:00
Methylosmolene,7,0.137496,323.8,2016/8/27 17:00
AGOC-3A,1,0.135328,323.8,2016/8/27 17:00
AGOC-3A,8,0.124113,323.8,2016/8/27 17:00
Appluimonia,9,0.0861327,323.8,2016/8/27 17:00
Methylosmolene,1,0.036502,323.8,2016/8/27 17:00
Chlorodinine,5,0.00810568,323.8,2016/8/27 17:00
Appluimonia,3,4.59829,323.8,2016/8/27 18:00
Methylosmolene,7,2.22298,323.8,2016/8/27 18:00
Methylosmolene,4,1.65785,323.8,2016/8/27 18:00
Chlorodinine,4,1.23176,323.8,2016/8/27 18:00
AGOC-3A,4,1.06623,323.8,2016/8/27 18:00
Appluimonia,4,0.949301,323.8,2016/8/27 18:00
AGOC-3A,2,0.869391,323.8,2016/8/27 18:00
Methylosmolene,3,0.815251,323.8,2016/8/27 18:00
Appluimonia,6,0.799374,323.8,2016/8/27 18:00
AGOC-3A,3,0.771715,323.8,2016/8/27 18:00
Chlorodinine,3,0.741614,323.8,2016/8/27 18:00
Appluimonia,7,0.720047,323.8,2016/8/27 18:00
AGOC-3A,8,0.641263,323.8,2016/8/27 18:00
Methylosmolene,6,0.592149,323.8,2016/8/27 18:00
Appluimonia,9,0.561124,323.8,2016/8/27 18:00
Methylosmolene,8,0.556882,323.8,2016/8/27 18:00
Methylosmolene,9,0.526238,323.8,2016/8/27 18:00
Appluimonia,8,0.508491,323.8,2016/8/27 18:00
Methylosmolene,5,0.493176,323.8,2016/8/27 18:00
Appluimonia,2,0.46921,323.8,2016/8/27 18:00
AGOC-3A,6,0.391897,323.8,2016/8/27 18:00
Chlorodinine,6,0.373415,323.8,2016/8/27 18:00
AGOC-3A,1,0.318601,323.8,2016/8/27 18:00
AGOC-3A,7,0.318437,323.8,2016/8/27 18:00
Methylosmolene,2,0.274543,323.8,2016/8/27 18:00
Methylosmolene,1,0.232866,323.8,2016/8/27 18:00
Chlorodinine,1,0.212592,323.8,2016/8/27 18:00
AGOC-3A,5,0.159266,323.8,2016/8/27 18:00
Appluimonia,1,0.152723,323.8,2016/8/27 18:00
Chlorodinine,5,0.123758,323.8,2016/8/27 18:00
Chlorodinine,7,0.121311,323.8,2016/8/27 18:00
Appluimonia,5,0.118848,323.8,2016/8/27 18:00
AGOC-3A,9,0.0739514,323.8,2016/8/27 18:00
Chlorodinine,9,0.0710239,323.8,2016/8/27 18:00
Chlorodinine,2,0.0569022,323.8,2016/8/27 18:00
Chlorodinine,8,0.0491233,323.8,2016/8/27 18:00
Appluimonia,3,2.89248,323.8,2016/8/27 19:00
AGOC-3A,3,2.39371,323.8,2016/8/27 19:00
Methylosmolene,3,1.86592,323.8,2016/8/27 19:00
AGOC-3A,4,1.32258,323.8,2016/8/27 19:00
Chlorodinine,4,1.13038,323.8,2016/8/27 19:00
Appluimonia,4,1.10682,323.8,2016/8/27 19:00
Methylosmolene,4,0.981885,323.8,2016/8/27 19:00
AGOC-3A,2,0.971266,323.8,2016/8/27 19:00
Appluimonia,7,0.895898,323.8,2016/8/27 19:00
Methylosmolene,2,0.690376,323.8,2016/8/27 19:00
Chlorodinine,6,0.688102,323.8,2016/8/27 19:00
Chlorodinine,7,0.673557,323.8,2016/8/27 19:00
Methylosmolene,9,0.662002,323.8,2016/8/27 19:00
Methylosmolene,8,0.658597,323.8,2016/8/27 19:00
AGOC-3A,6,0.617617,323.8,2016/8/27 19:00
Appluimonia,5,0.602051,323.8,2016/8/27 19:00
Appluimonia,2,0.58683,323.8,2016/8/27 19:00
Methylosmolene,7,0.501567,323.8,2016/8/27 19:00
AGOC-3A,9,0.487714,323.8,2016/8/27 19:00
Chlorodinine,1,0.477822,323.8,2016/8/27 19:00
Appluimonia,1,0.398709,323.8,2016/8/27 19:00
Methylosmolene,5,0.39627,323.8,2016/8/27 19:00
AGOC-3A,8,0.379168,323.8,2016/8/27 19:00
AGOC-3A,7,0.345179,323.8,2016/8/27 19:00
Methylosmolene,6,0.262483,323.8,2016/8/27 19:00
Chlorodinine,5,0.256864,323.8,2016/8/27 19:00
Chlorodinine,3,0.244535,323.8,2016/8/27 19:00
AGOC-3A,1,0.114593,323.8,2016/8/27 19:00
AGOC-3A,5,0.113317,323.8,2016/8/27 19:00
Appluimonia,8,0.107811,323.8,2016/8/27 19:00
Methylosmolene,1,0.0983174,323.8,2016/8/27 19:00
Chlorodinine,2,0.0447029,323.8,2016/8/27 19:00
Appluimonia,9,0.0239377,323.8,2016/8/27 19:00
Appluimonia,6,0.0235862,323.8,2016/8/27 19:00
Chlorodinine,8,0.0163076,323.8,2016/8/27 19:00
Chlorodinine,9,0.0154241,323.8,2016/8/27 19:00
Methylosmolene,3,2.49881,329.9,2016/8/27 20:00
Chlorodinine,3,2.43744,329.9,2016/8/27 20:00
AGOC-3A,3,2.31638,329.9,2016/8/27 20:00
Appluimonia,3,1.55384,329.9,2016/8/27 20:00
Chlorodinine,4,1.31483,329.9,2016/8/27 20:00
Methylosmolene,4,1.30297,329.9,2016/8/27 20:00
Chlorodinine,9,1.18417,329.9,2016/8/27 20:00
Appluimonia,2,1.15338,329.9,2016/8/27 20:00
AGOC-3A,4,1.07814,329.9,2016/8/27 20:00
Appluimonia,4,0.988333,329.9,2016/8/27 20:00
Methylosmolene,8,0.852275,329.9,2016/8/27 20:00
AGOC-3A,8,0.780384,329.9,2016/8/27 20:00
Appluimonia,8,0.747472,329.9,2016/8/27 20:00
Chlorodinine,6,0.712451,329.9,2016/8/27 20:00
Methylosmolene,5,0.626748,329.9,2016/8/27 20:00
Appluimonia,7,0.577832,329.9,2016/8/27 20:00
Methylosmolene,9,0.538884,329.9,2016/8/27 20:00
Chlorodinine,7,0.499397,329.9,2016/8/27 20:00
Methylosmolene,1,0.460673,329.9,2016/8/27 20:00
AGOC-3A,5,0.439587,329.9,2016/8/27 20:00
Chlorodinine,5,0.438778,329.9,2016/8/27 20:00
Methylosmolene,7,0.438409,329.9,2016/8/27 20:00
Appluimonia,1,0.421078,329.9,2016/8/27 20:00
Appluimonia,5,0.403748,329.9,2016/8/27 20:00
AGOC-3A,9,0.331391,329.9,2016/8/27 20:00
Appluimonia,6,0.329333,329.9,2016/8/27 20:00
Methylosmolene,2,0.247248,329.9,2016/8/27 20:00
AGOC-3A,7,0.233653,329.9,2016/8/27 20:00
Chlorodinine,1,0.216842,329.9,2016/8/27 20:00
AGOC-3A,6,0.189944,329.9,2016/8/27 20:00
Methylosmolene,6,0.140183,329.9,2016/8/27 20:00
AGOC-3A,2,0.0709454,329.9,2016/8/27 20:00
AGOC-3A,1,0.0552256,329.9,2016/8/27 20:00
Chlorodinine,2,0.0490538,329.9,2016/8/27 20:00
Chlorodinine,8,0.036341,329.9,2016/8/27 20:00
Appluimonia,9,0.0268209,329.9,2016/8/27 20:00
AGOC-3A,3,2.20397,329.9,2016/8/27 21:00
Chlorodinine,3,2.12944,329.9,2016/8/27 21:00
Appluimonia,7,1.5061,329.9,2016/8/27 21:00
Chlorodinine,4,1.47817,329.9,2016/8/27 21:00
Appluimonia,3,1.39792,329.9,2016/8/27 21:00
Methylosmolene,4,1.35889,329.9,2016/8/27 21:00
Appluimonia,9,1.35049,329.9,2016/8/27 21:00
Appluimonia,4,1.26964,329.9,2016/8/27 21:00
AGOC-3A,4,1.24278,329.9,2016/8/27 21:00
Methylosmolene,8,0.93131,329.9,2016/8/27 21:00
Appluimonia,5,0.865915,329.9,2016/8/27 21:00
Chlorodinine,9,0.725304,329.9,2016/8/27 21:00
Chlorodinine,2,0.648329,329.9,2016/8/27 21:00
Chlorodinine,7,0.554608,329.9,2016/8/27 21:00
AGOC-3A,6,0.536337,329.9,2016/8/27 21:00
Methylosmolene,2,0.493391,329.9,2016/8/27 21:00
Chlorodinine,8,0.47356,329.9,2016/8/27 21:00
Methylosmolene,3,0.462648,329.9,2016/8/27 21:00
Methylosmolene,6,0.462612,329.9,2016/8/27 21:00
Appluimonia,6,0.404399,329.9,2016/8/27 21:00
AGOC-3A,8,0.34232,329.9,2016/8/27 21:00
Chlorodinine,6,0.290544,329.9,2016/8/27 21:00
Methylosmolene,7,0.230387,329.9,2016/8/27 21:00
AGOC-3A,9,0.216365,329.9,2016/8/27 21:00
Appluimonia,1,0.181822,329.9,2016/8/27 21:00
Appluimonia,2,0.178896,329.9,2016/8/27 21:00
Methylosmolene,1,0.173292,329.9,2016/8/27 21:00
AGOC-3A,5,0.154011,329.9,2016/8/27 21:00
Methylosmolene,9,0.151086,329.9,2016/8/27 21:00
Appluimonia,8,0.149997,329.9,2016/8/27 21:00
AGOC-3A,1,0.145215,329.9,2016/8/27 21:00
Chlorodinine,5,0.130533,329.9,2016/8/27 21:00
AGOC-3A,2,0.105069,329.9,2016/8/27 21:00
